customer_id,gender,education,marital_status,age
22129,F,university,single,28
22130,F,high school,single,24
22131,F,university,single,23
22132,F,unknown,single,22
22133,F,graduate school,single,24
22134,F,graduate school,single,22
22135,F,university,married,23
22136,F,graduate school,single,23
22137,F,university,married,42
22138,F,university,single,25
22139,F,university,single,24
22140,F,graduate school,single,24
22141,F,graduate school,single,25
22142,F,graduate school,single,28
22143,F,graduate school,married,26
22144,F,university,married,29
22145,F,graduate school,single,29
22146,F,graduate school,single,29
22147,F,university,single,29
22148,F,graduate school,single,29
22149,F,university,single,29
22150,F,graduate school,single,29
22151,F,university,single,29
22152,F,graduate school,single,30
22153,F,university,married,30
22154,F,university,married,30
22155,F,university,married,30
22156,F,graduate school,single,30
22157,F,graduate school,married,30
22158,F,graduate school,single,29
22159,F,graduate school,single,29
22160,F,graduate school,single,29
22161,F,university,single,29
22162,F,high school,single,29
22163,F,graduate school,single,29
22164,F,university,single,29
22165,F,graduate school,others,30
22166,F,graduate school,single,27
22167,F,graduate school,single,27
22168,F,university,single,27
22169,F,university,single,28
22170,F,university,single,30
22171,F,graduate school,single,28
22172,F,university,single,31
22173,F,university,married,33
22174,F,university,married,27
22175,F,high school,married,29
22176,F,university,married,28
22177,F,university,single,28
22178,F,university,single,27
22179,F,university,single,27
22180,F,graduate school,single,27
22181,F,graduate school,single,28
22182,F,university,married,28
22183,F,university,married,28
22184,F,high school,married,29
22185,F,high school,single,29
22186,F,university,single,28
22187,F,graduate school,single,28
22188,F,graduate school,single,29
22189,F,graduate school,single,29
22190,F,high school,married,29
22191,F,university,single,30
22192,F,graduate school,single,31
22193,F,university,married,31
22194,F,graduate school,single,30
22195,F,graduate school,single,29
22196,F,graduate school,single,29
22197,F,graduate school,married,29
22198,F,university,single,29
22199,F,university,single,30
22200,F,university,married,31
22201,F,university,married,31
22202,F,graduate school,single,31
22203,F,graduate school,single,27
22204,F,university,married,24
22205,F,university,single,25
22206,F,university,single,25
22207,F,university,single,23
22208,F,graduate school,single,24
22209,F,university,single,24
22210,F,university,single,31
22211,F,university,single,29
22212,F,graduate school,single,27
22213,F,graduate school,single,29
22214,F,university,married,27
22215,F,university,married,27
22216,F,graduate school,single,26
22217,F,graduate school,single,27
22218,F,graduate school,single,26
22219,F,graduate school,single,26
22220,F,graduate school,single,29
22221,F,graduate school,single,28
22222,F,graduate school,single,29
22223,F,graduate school,married,31
22224,F,university,married,30
22225,F,graduate school,single,29
22226,F,graduate school,single,28
22227,F,graduate school,single,28
22228,F,graduate school,married,28
22229,F,university,single,31
22230,F,university,married,30
22231,F,high school,single,31
22232,F,university,single,31
22233,F,high school,single,32
22234,F,university,married,32
22235,F,graduate school,single,31
22236,F,graduate school,single,29
22237,F,university,married,32
22238,F,graduate school,married,33
22239,F,university,married,31
22240,F,graduate school,single,29
22241,F,high school,married,30
22242,F,university,single,30
22243,F,university,single,31
22244,F,graduate school,single,31
22245,F,graduate school,single,24
22246,F,high school,single,22
22247,F,university,single,25
22248,F,university,single,25
22249,F,high school,single,25
22250,F,university,married,25
22251,F,university,single,25
22252,F,high school,single,26
22253,F,university,single,27
22254,F,graduate school,single,27
22255,F,graduate school,single,29
22256,F,graduate school,single,29
22257,F,high school,single,29
22258,F,graduate school,single,29
22259,F,university,single,30
22260,F,university,married,31
22261,F,graduate school,single,31
22262,F,graduate school,single,31
22263,F,graduate school,single,31
22264,F,university,single,29
22265,F,university,married,31
22266,F,university,single,30
22267,F,graduate school,single,29
22268,F,graduate school,single,30
22269,F,graduate school,single,30
22270,F,graduate school,single,29
22271,F,graduate school,single,33
22272,F,graduate school,single,33
22273,F,university,married,28
22274,F,university,single,29
22275,F,others,single,30
22276,F,high school,single,30
22277,F,graduate school,single,28
22278,F,high school,married,29
22279,F,university,single,29
22280,F,university,married,30
22281,F,graduate school,single,29
22282,F,university,married,30
22283,F,university,married,30
22284,F,graduate school,single,29
22285,F,graduate school,single,30
22286,F,high school,married,29
22287,F,university,married,30
22288,F,university,married,32
22289,F,graduate school,single,30
22290,F,university,single,31
22291,F,university,married,32
22292,F,high school,married,32
22293,F,graduate school,single,29
22294,F,university,married,29
22295,F,university,single,29
22296,F,university,married,29
22297,F,graduate school,single,30
22298,F,graduate school,married,29
22299,F,graduate school,single,29
22300,F,graduate school,single,29
22301,F,graduate school,single,30
22302,F,university,married,30
22303,F,university,single,30
22304,F,graduate school,married,29
22305,F,university,married,30
22306,F,university,single,31
22307,F,university,married,27
22308,F,high school,married,27
22309,F,university,single,27
22310,F,university,single,27
22311,F,graduate school,single,30
22312,F,university,married,30
22313,F,university,single,30
22314,F,high school,married,30
22315,F,university,married,30
22316,F,high school,married,30
22317,F,graduate school,single,31
22318,F,graduate school,single,31
22319,F,graduate school,single,30
22320,F,others,single,27
22321,F,graduate school,single,27
22322,F,university,married,28
22323,F,graduate school,single,28
22324,F,university,single,30
22325,F,graduate school,single,30
22326,F,high school,single,24
22327,F,university,single,24
22328,F,graduate school,single,24
22329,F,university,single,25
22330,F,graduate school,single,27
22331,F,high school,single,28
22332,F,graduate school,single,30
22333,F,university,married,30
22334,F,graduate school,single,29
22335,F,graduate school,married,29
22336,F,graduate school,single,29
22337,F,graduate school,single,28
22338,F,university,single,28
22339,F,university,married,25
22340,F,university,single,25
22341,F,graduate school,single,25
22342,F,university,married,25
22343,F,graduate school,single,26
22344,F,university,single,26
22345,F,university,single,26
22346,F,graduate school,single,28
22347,F,graduate school,married,30
22348,F,graduate school,single,28
22349,F,graduate school,single,28
22350,F,university,single,28
22351,F,university,single,31
22352,F,graduate school,married,31
22353,F,graduate school,single,32
22354,F,university,married,30
22355,F,graduate school,single,31
22356,F,university,married,31
22357,F,university,single,32
22358,F,university,single,32
22359,F,university,married,28
22360,F,graduate school,single,29
22361,F,university,single,31
22362,F,university,married,30
22363,F,university,single,26
22364,F,graduate school,single,27
22365,F,university,married,31
22366,F,university,single,32
22367,F,university,single,32
22368,F,graduate school,married,32
22369,F,university,single,32
22370,F,graduate school,single,29
22371,F,university,married,29
22372,F,university,single,29
22373,F,graduate school,single,27
22374,F,university,married,32
22375,F,high school,married,29
22376,F,graduate school,single,31
22377,F,university,single,27
22378,F,university,single,28
22379,F,graduate school,single,29
22380,F,university,single,31
22381,F,graduate school,single,32
22382,F,graduate school,single,30
22383,F,university,married,34
22384,F,university,single,30
22385,F,university,single,29
22386,F,graduate school,single,29
22387,F,graduate school,single,30
22388,F,graduate school,single,30
22389,F,university,single,31
22390,F,graduate school,married,32
22391,F,university,single,32
22392,F,graduate school,single,33
22393,F,graduate school,single,33
22394,F,university,married,33
22395,F,university,single,30
22396,F,graduate school,single,30
22397,F,university,married,30
22398,F,high school,single,30
22399,F,graduate school,single,27
22400,F,graduate school,single,27
22401,F,unknown,married,28
22402,F,university,single,28
22403,F,graduate school,single,28
22404,F,university,married,28
22405,F,graduate school,single,26
22406,F,university,single,27
22407,F,university,single,29
22408,F,university,married,30
22409,F,high school,married,28
22410,F,graduate school,married,34
22411,F,university,single,37
22412,F,university,single,35
22413,F,university,married,35
22414,F,university,single,37
22415,F,university,married,37
22416,F,high school,single,37
22417,F,university,single,39
22418,F,high school,single,36
22419,F,university,married,36
22420,F,university,married,40
22421,F,university,single,23
22422,F,university,married,34
22423,F,graduate school,married,33
22424,F,university,single,33
22425,F,graduate school,single,40
22426,F,high school,single,37
22427,F,university,married,33
22428,F,university,married,34
22429,F,university,single,35
22430,F,graduate school,single,35
22431,F,university,married,35
22432,F,graduate school,single,39
22433,F,high school,married,47
22434,F,high school,married,36
22435,F,high school,single,45
22436,F,graduate school,single,38
22437,F,university,married,38
22438,F,university,single,37
22439,F,high school,single,38
22440,F,university,married,38
22441,F,university,married,36
22442,F,university,single,36
22443,F,high school,married,46
22444,F,university,married,36
22445,F,graduate school,single,36
22446,F,high school,single,38
22447,F,graduate school,married,37
22448,F,university,married,42
22449,F,university,single,44
22450,F,university,married,41
22451,F,university,single,38
22452,F,university,others,36
22453,F,university,others,44
22454,F,graduate school,married,44
22455,F,high school,married,31
22456,F,university,married,31
22457,F,university,married,31
22458,F,high school,married,49
22459,F,graduate school,married,41
22460,F,university,married,36
22461,F,university,married,42
22462,F,unknown,single,40
22463,F,university,single,38
22464,F,university,married,40
22465,F,university,married,41
22466,F,high school,single,44
22467,F,university,married,36
22468,F,university,married,48
22469,F,university,married,44
22470,F,high school,married,48
22471,F,high school,married,49
22472,F,high school,married,45
22473,F,university,married,39
22474,F,high school,married,42
22475,F,high school,single,44
22476,F,university,married,41
22477,F,university,married,36
22478,F,unknown,single,36
22479,F,high school,single,44
22480,F,university,married,31
22481,F,graduate school,single,34
22482,F,others,married,36
22483,F,graduate school,married,38
22484,F,high school,married,39
22485,F,high school,married,46
22486,F,university,married,43
22487,F,high school,married,41
22488,F,university,single,35
22489,F,high school,married,45
22490,F,graduate school,single,30
22491,F,university,married,34
22492,F,university,married,35
22493,F,high school,married,39
22494,F,high school,married,40
22495,F,high school,married,49
22496,F,high school,others,46
22497,F,high school,married,32
22498,F,university,married,46
22499,F,university,single,38
22500,F,university,married,37
22501,F,university,married,33
22502,F,graduate school,single,33
22503,F,university,single,44
22504,F,university,single,32
22505,F,university,single,33
22506,F,graduate school,married,33
22507,F,university,married,37
22508,F,university,single,40
22509,F,university,married,41
22510,F,high school,married,45
22511,F,university,married,40
22512,F,university,married,40
22513,F,university,married,34
22514,F,university,married,46
22515,F,university,single,32
22516,F,university,married,37
22517,F,university,married,43
22518,F,high school,single,43
22519,F,high school,others,40
22520,F,graduate school,married,36
22521,F,high school,married,40
22522,F,university,single,35
22523,F,university,married,34
22524,F,graduate school,single,37
22525,F,graduate school,single,38
22526,F,university,married,33
22527,F,others,married,43
22528,F,high school,single,47
22529,F,high school,single,35
22530,F,graduate school,married,40
22531,F,unknown,single,46
22532,F,high school,married,49
22533,F,university,married,45
22534,F,graduate school,married,36
22535,F,graduate school,married,40
22536,F,university,married,37
22537,F,university,married,48
22538,F,university,married,41
22539,F,graduate school,married,31
22540,F,university,single,33
22541,F,university,married,46
22542,F,university,married,45
22543,F,university,single,40
22544,F,university,single,47
22545,F,graduate school,married,48
22546,F,graduate school,single,31
22547,F,graduate school,single,32
22548,F,university,married,33
22549,F,graduate school,single,34
22550,F,graduate school,married,35
22551,F,high school,married,35
22552,F,graduate school,married,34
22553,F,high school,married,35
22554,F,graduate school,married,38
22555,F,university,married,32
22556,F,others,married,32
22557,F,university,married,34
22558,F,university,married,43
22559,F,university,married,42
22560,F,high school,married,30
22561,F,graduate school,single,36
22562,F,university,single,47
22563,F,university,single,30
22564,F,graduate school,single,30
22565,F,graduate school,single,31
22566,M,graduate school,single,31
22567,M,university,single,30
22568,M,graduate school,single,31
22569,M,university,married,32
22570,M,graduate school,single,31
22571,F,graduate school,married,34
22572,F,graduate school,married,44
22573,F,university,married,48
22574,F,university,married,43
22575,F,graduate school,single,37
22576,F,university,married,33
22577,F,university,single,34
22578,F,graduate school,married,48
22579,F,high school,single,31
22580,F,university,married,32
22581,F,others,single,31
22582,F,graduate school,single,37
22583,F,university,married,49
22584,F,graduate school,single,35
22585,F,high school,married,39
22586,F,university,single,31
22587,F,graduate school,married,34
22588,F,high school,others,48
22589,F,graduate school,married,46
22590,F,high school,married,33
22591,F,university,,41
22592,F,high school,single,36
22593,F,graduate school,married,35
22594,F,graduate school,married,40
22595,F,university,married,41
22596,F,university,married,49
22597,F,high school,married,40
22598,F,university,married,45
22599,F,high school,married,41
22600,F,others,married,43
22601,F,unknown,single,47
22602,F,university,single,36
22603,F,university,married,43
22604,F,university,single,38
22605,F,university,single,42
22606,F,university,married,43
22607,F,graduate school,married,38
22608,F,university,married,37
22609,F,university,married,45
22610,F,university,married,46
22611,F,high school,married,30
22612,F,university,married,32
22613,F,graduate school,single,32
22614,F,high school,married,33
22615,F,graduate school,single,37
22616,F,university,married,40
22617,F,university,married,39
22618,F,university,single,34
22619,F,graduate school,single,36
22620,F,high school,single,49
22621,F,university,married,43
22622,F,university,single,44
22623,F,graduate school,married,36
22624,F,high school,married,41
22625,F,university,single,44
22626,F,graduate school,single,34
22627,F,university,married,35
22628,F,graduate school,married,37
22629,F,university,married,42
22630,F,high school,married,38
22631,F,unknown,married,41
22632,F,high school,single,34
22633,F,graduate school,married,38
22634,F,graduate school,married,43
22635,F,university,married,38
22636,F,university,single,47
22637,F,high school,married,45
22638,F,high school,married,44
22639,F,graduate school,single,34
22640,F,graduate school,single,33
22641,F,university,married,33
22642,F,university,married,49
22643,F,high school,married,37
22644,F,high school,married,42
22645,F,university,married,38
22646,F,university,married,34
22647,F,high school,married,42
22648,F,university,married,47
22649,F,university,married,43
22650,F,university,single,35
22651,F,graduate school,single,37
22652,F,university,single,34
22653,F,university,married,34
22654,F,high school,married,43
22655,F,graduate school,married,36
22656,F,university,married,39
22657,F,graduate school,single,44
22658,F,high school,married,45
22659,F,high school,married,37
22660,F,high school,single,48
22661,F,high school,married,40
22662,F,high school,married,41
22663,F,graduate school,single,29
22664,F,graduate school,single,30
22665,F,graduate school,married,33
22666,F,high school,married,33
22667,F,high school,married,43
22668,F,high school,married,39
22669,F,university,married,41
22670,F,university,married,36
22671,F,university,single,39
22672,F,graduate school,single,30
22673,F,high school,single,31
22674,F,graduate school,married,31
22675,F,university,single,31
22676,F,graduate school,married,32
22677,F,university,single,32
22678,F,graduate school,single,33
22679,F,graduate school,married,42
22680,F,high school,married,44
22681,F,university,single,47
22682,F,university,married,36
22683,F,graduate school,married,39
22684,F,university,married,36
22685,F,university,married,43
22686,F,university,married,30
22687,F,graduate school,single,33
22688,F,university,single,38
22689,F,graduate school,married,33
22690,F,university,single,34
22691,F,high school,married,38
22692,F,graduate school,single,32
22693,F,university,married,32
22694,F,graduate school,single,32
22695,F,graduate school,married,34
22696,F,university,married,35
22697,F,university,single,36
22698,F,university,married,35
22699,F,university,married,31
22700,F,graduate school,single,46
22701,F,university,married,41
22702,F,high school,married,47
22703,F,university,single,34
22704,F,university,single,31
22705,F,university,single,34
22706,F,graduate school,married,37
22707,F,university,single,31
22708,F,high school,married,36
22709,F,university,married,36
22710,F,graduate school,single,33
22711,F,high school,single,34
22712,F,high school,married,35
22713,F,university,married,30
22714,F,high school,married,30
22715,F,graduate school,married,41
22716,F,high school,single,44
22717,F,university,married,36
22718,F,high school,single,44
22719,F,university,married,45
22720,F,unknown,single,35
22721,F,university,married,35
22722,F,university,single,35
22723,F,university,single,36
22724,F,university,single,35
22725,F,university,married,38
22726,F,graduate school,single,32
22727,F,graduate school,single,31
22728,F,others,married,44
22729,F,unknown,married,38
22730,F,university,married,40
22731,F,graduate school,single,32
22732,F,graduate school,single,33
22733,F,university,married,38
22734,F,high school,married,47
22735,F,graduate school,single,32
22736,F,graduate school,married,38
22737,F,high school,married,34
22738,F,graduate school,single,32
22739,F,graduate school,single,30
22740,F,graduate school,single,30
22741,F,university,married,33
22742,F,university,married,36
22743,F,university,single,37
22744,F,graduate school,single,40
22745,F,university,married,30
22746,F,university,single,31
22747,F,university,married,38
22748,F,university,married,34
22749,F,high school,married,46
22750,F,high school,married,41
22751,F,graduate school,married,32
22752,F,university,married,33
22753,F,university,single,34
22754,F,university,single,40
22755,F,high school,married,45
22756,F,university,married,39
22757,F,university,married,35
22758,F,university,married,30
22759,F,high school,single,37
22760,F,graduate school,married,40
22761,F,graduate school,married,34
22762,F,university,single,35
22763,F,high school,married,36
22764,F,university,married,26
22765,F,university,single,30
22766,F,university,single,36
22767,F,university,married,39
22768,F,graduate school,single,38
22769,F,high school,married,44
22770,F,graduate school,single,32
22771,F,graduate school,single,31
22772,F,high school,single,36
22773,F,university,single,29
22774,F,university,married,43
22775,F,university,single,36
22776,F,university,married,46
22777,F,graduate school,single,29
22778,F,university,others,30
22779,F,graduate school,single,33
22780,F,graduate school,married,41
22781,F,high school,married,44
22782,F,university,single,46
22783,F,university,married,45
22784,F,high school,others,36
22785,F,high school,married,46
22786,F,university,married,39
22787,F,high school,married,40
22788,F,university,single,35
22789,F,university,single,33
22790,F,high school,married,35
22791,F,graduate school,single,36
22792,F,university,married,36
22793,F,graduate school,single,44
22794,F,graduate school,married,34
22795,F,university,single,34
22796,F,university,married,33
22797,F,graduate school,single,30
22798,F,university,married,38
22799,F,university,married,37
22800,F,graduate school,married,44
22801,F,graduate school,single,30
22802,F,graduate school,single,33
22803,F,graduate school,single,38
22804,F,graduate school,married,35
22805,F,graduate school,married,33
22806,F,university,others,45
22807,F,graduate school,single,31
22808,F,university,married,35
22809,F,university,single,31
22810,F,others,single,40
22811,F,high school,married,42
22812,F,university,married,33
22813,F,graduate school,married,35
22814,F,university,married,38
22815,F,university,others,44
22816,F,graduate school,single,33
22817,F,university,married,33
22818,F,graduate school,married,36
22819,F,high school,single,35
22820,F,graduate school,single,37
22821,F,graduate school,single,46
22822,F,high school,married,35
22823,F,university,married,47
22824,F,university,single,41
22825,F,graduate school,single,31
22826,F,graduate school,single,31
22827,F,graduate school,married,32
22828,F,high school,married,42
22829,F,high school,married,37
22830,F,graduate school,married,42
22831,F,university,married,37
22832,F,graduate school,single,29
22833,F,graduate school,single,34
22834,F,university,married,39
22835,F,graduate school,single,30
22836,F,graduate school,single,30
22837,F,university,married,31
22838,F,graduate school,married,35
22839,F,university,single,35
22840,F,high school,married,38
22841,F,university,married,33
22842,F,high school,married,34
22843,F,high school,single,42
22844,F,university,married,28
22845,F,university,married,36
22846,F,high school,married,44
22847,F,university,married,49
22848,F,graduate school,single,36
22849,F,university,single,46
22850,F,graduate school,married,39
22851,F,university,married,46
22852,F,high school,single,41
22853,F,university,single,30
22854,F,high school,married,32
22855,F,high school,married,34
22856,F,graduate school,single,31
22857,F,high school,single,47
22858,F,university,married,31
22859,F,high school,married,33
22860,F,university,married,33
22861,F,university,married,32
22862,F,university,single,32
22863,F,graduate school,single,31
22864,F,graduate school,single,32
22865,F,university,single,32
22866,F,high school,married,43
22867,F,university,married,40
22868,F,high school,married,34
22869,F,university,married,34
22870,F,university,single,29
22871,F,university,single,28
22872,F,high school,married,44
22873,F,graduate school,single,29
22874,F,unknown,married,39
22875,F,graduate school,single,27
22876,F,graduate school,single,28
22877,F,high school,married,31
22878,F,high school,single,30
22879,F,university,single,34
22880,F,unknown,single,30
22881,F,high school,married,39
22882,F,graduate school,single,37
22883,F,graduate school,single,29
22884,F,graduate school,married,35
22885,F,university,married,43
22886,F,graduate school,married,31
22887,F,graduate school,married,31
22888,F,graduate school,single,36
22889,F,graduate school,married,37
22890,F,university,married,42
22891,F,university,single,36
22892,F,graduate school,married,36
22893,F,university,married,45
22894,F,graduate school,single,27
22895,F,university,single,30
22896,F,university,married,27
22897,F,university,single,30
22898,F,university,single,31
22899,F,university,married,33
22900,F,high school,married,47
22901,F,university,married,35
22902,F,university,married,43
22903,F,graduate school,single,27
22904,F,university,single,27
22905,F,university,single,30
22906,F,university,married,32
22907,F,graduate school,single,45
22908,F,graduate school,married,48
22909,F,university,married,37
22910,F,university,married,37
22911,F,university,married,39
22912,F,graduate school,married,37
22913,F,others,married,33
22914,F,high school,married,33
22915,F,university,single,33
22916,F,university,married,34
22917,F,graduate school,married,35
22918,F,university,married,41
22919,F,university,married,27
22920,F,graduate school,single,29
22921,F,university,single,27
22922,F,graduate school,single,29
22923,F,university,married,29
22924,F,graduate school,married,36
22925,F,university,married,37
22926,F,unknown,married,43
22927,F,university,married,48
22928,F,graduate school,single,34
22929,F,university,married,31
22930,F,graduate school,single,32
22931,F,university,married,33
22932,F,university,married,32
22933,F,graduate school,married,32
22934,F,university,single,46
22935,F,graduate school,single,29
22936,F,university,single,30
22937,F,university,married,44
22938,F,university,married,43
22939,F,high school,married,43
22940,F,university,single,33
22941,F,graduate school,single,28
22942,F,unknown,married,44
22943,F,university,married,31
22944,F,university,married,34
22945,F,university,married,35
22946,F,university,married,43
22947,F,university,single,44
22948,F,university,married,34
22949,F,university,single,44
22950,F,high school,single,29
22951,F,graduate school,single,31
22952,F,university,married,32
22953,F,university,married,34
22954,F,high school,married,44
22955,F,high school,married,44
22956,F,university,married,46
22957,F,graduate school,single,25
22958,F,high school,married,48
22959,F,university,married,46
22960,F,graduate school,single,30
22961,F,university,married,41
22962,F,graduate school,single,30
22963,F,graduate school,married,34
22964,F,university,single,36
22965,F,graduate school,single,33
22966,F,graduate school,married,33
22967,F,graduate school,single,25
22968,F,university,married,31
22969,F,university,married,27
22970,F,graduate school,married,38
22971,F,graduate school,single,23
22972,F,university,single,27
22973,F,university,single,36
22974,F,university,married,36
22975,F,university,single,32
22976,F,university,single,31
22977,F,graduate school,married,43
22978,F,university,married,39
22979,F,university,married,41
22980,F,university,married,40
22981,F,university,married,43
22982,F,university,married,34
22983,F,graduate school,married,43
22984,F,university,married,40
22985,F,graduate school,single,33
22986,F,university,single,40
22987,F,graduate school,single,37
22988,F,graduate school,single,38
22989,F,graduate school,single,42
22990,F,high school,married,44
22991,F,university,married,41
22992,F,university,single,37
22993,F,university,married,46
22994,F,graduate school,married,41
22995,F,university,single,44
22996,F,graduate school,single,35
22997,F,graduate school,married,39
22998,F,university,single,41
22999,F,others,others,49
23000,F,university,single,42
23001,F,university,married,46
23002,F,graduate school,married,46
23003,F,high school,single,40
23004,F,graduate school,married,32
23005,F,graduate school,single,46
23006,F,university,single,33
23007,F,university,married,45
23008,F,graduate school,single,38
23009,F,high school,married,34
23010,F,university,married,43
23011,F,university,married,43
23012,F,university,married,45
23013,F,university,married,38
23014,F,graduate school,married,41
23015,F,university,married,37
23016,F,graduate school,married,37
23017,F,graduate school,married,42
23018,F,university,single,43
23019,F,others,married,34
23020,F,graduate school,married,43
23021,F,university,married,38
23022,F,university,married,40
23023,F,graduate school,single,36
23024,F,university,married,39
23025,F,university,married,36
23026,F,university,single,36
23027,F,graduate school,single,43
23028,F,graduate school,single,35
23029,F,university,married,45
23030,F,high school,,37
23031,F,graduate school,married,33
23032,F,graduate school,married,33
23033,F,unknown,married,34
23034,F,high school,married,45
23035,F,university,married,40
23036,F,university,married,42
23037,F,university,married,45
23038,F,graduate school,single,33
23039,F,university,married,46
23040,F,graduate school,married,41
23041,F,university,single,32
23042,F,unknown,single,32
23043,F,graduate school,married,32
23044,F,graduate school,single,33
23045,F,graduate school,married,36
23046,F,university,married,36
23047,F,high school,married,37
23048,F,graduate school,single,33
23049,F,university,married,32
23050,F,graduate school,married,41
23051,F,university,married,41
23052,F,university,married,39
23053,F,graduate school,single,27
23054,F,graduate school,single,27
23055,F,graduate school,single,28
23056,F,university,single,29
23057,F,graduate school,single,29
23058,F,university,single,29
23059,F,graduate school,single,29
23060,F,graduate school,married,33
23061,F,graduate school,single,36
23062,F,high school,married,31
23063,F,graduate school,married,32
23064,F,graduate school,single,46
23065,F,university,married,47
23066,F,university,married,41
23067,F,graduate school,single,32
23068,F,graduate school,single,33
23069,F,university,married,38
23070,F,university,married,45
23071,F,graduate school,married,35
23072,F,graduate school,single,38
23073,F,graduate school,single,31
23074,F,high school,single,45
23075,F,graduate school,single,31
23076,F,graduate school,married,32
23077,F,graduate school,single,32
23078,F,graduate school,married,34
23079,F,unknown,married,41
23080,F,university,single,47
23081,F,university,married,40
23082,F,university,single,37
23083,F,graduate school,married,47
23084,F,graduate school,single,28
23085,F,graduate school,single,33
23086,F,university,single,33
23087,F,university,single,40
23088,F,university,married,36
23089,F,university,married,37
23090,F,university,married,38
23091,F,university,married,41
23092,F,others,single,32
23093,F,university,single,33
23094,F,university,married,46
23095,F,high school,married,49
23096,F,university,married,32
23097,F,high school,single,34
23098,F,graduate school,single,45
23099,F,university,single,47
23100,F,high school,single,44
23101,F,university,single,30
23102,F,graduate school,married,36
23103,F,high school,single,41
23104,F,high school,,42
23105,F,graduate school,single,31
23106,F,high school,married,32
23107,F,university,single,35
23108,F,graduate school,married,37
23109,F,graduate school,married,28
23110,F,university,single,42
23111,F,university,single,32
23112,F,university,single,28
23113,F,university,single,30
23114,F,university,married,31
23115,F,university,married,45
23116,F,high school,single,47
23117,F,university,single,27
23118,F,unknown,married,33
23119,F,graduate school,single,27
23120,F,unknown,married,30
23121,F,high school,married,40
23122,F,university,married,43
23123,F,university,single,33
23124,F,unknown,married,41
23125,F,university,single,30
23126,F,university,married,46
23127,F,university,single,40
23128,F,university,married,29
23129,F,university,married,35
23130,F,high school,married,40
23131,F,graduate school,single,28
23132,F,high school,married,34
23133,F,university,married,35
23134,F,university,married,37
23135,F,high school,married,41
23136,F,high school,,35
23137,F,unknown,married,33
23138,F,university,married,34
23139,F,graduate school,single,34
23140,F,graduate school,single,36
23141,F,university,married,39
23142,F,high school,single,34
23143,F,university,single,37
23144,F,university,married,32
23145,F,university,married,44
23146,F,university,married,37
23147,F,high school,single,47
23148,F,graduate school,married,36
23149,F,university,married,41
23150,F,university,single,37
23151,F,university,married,32
23152,F,university,single,33
23153,F,graduate school,single,34
23154,F,university,single,35
23155,F,university,married,36
23156,F,university,single,35
23157,F,high school,single,38
23158,F,university,married,40
23159,F,graduate school,married,38
23160,F,high school,married,47
23161,F,university,married,31
23162,F,high school,single,32
23163,F,graduate school,married,32
23164,F,university,married,45
23165,F,university,married,36
23166,F,high school,married,35
23167,F,high school,married,47
23168,F,graduate school,married,36
23169,F,university,married,33
23170,F,university,married,37
23171,F,university,single,39
23172,F,graduate school,single,33
23173,F,university,single,48
23174,F,university,single,36
23175,F,university,single,45
23176,F,university,single,41
23177,F,university,married,35
23178,F,high school,married,46
23179,F,graduate school,married,38
23180,F,university,married,34
23181,F,graduate school,single,35
23182,F,high school,single,32
23183,F,university,married,45
23184,F,university,married,39
23185,F,university,married,37
23186,F,university,married,40
23187,F,graduate school,single,39
23188,F,university,married,45
23189,F,graduate school,married,36
23190,F,university,married,42
23191,F,graduate school,married,36
23192,F,university,single,41
23193,F,high school,married,43
23194,F,high school,married,48
23195,F,high school,single,48
23196,F,university,single,48
23197,F,high school,married,39
23198,F,university,single,33
23199,F,university,single,39
23200,F,graduate school,married,38
23201,F,university,single,48
23202,F,university,married,34
23203,F,university,married,38
23204,F,university,married,44
23205,F,graduate school,single,36
23206,F,university,married,45
23207,F,graduate school,single,46
23208,F,unknown,married,46
23209,F,unknown,married,40
23210,F,university,married,42
23211,F,university,married,43
23212,F,university,single,34
23213,F,graduate school,married,44
23214,F,university,single,36
23215,F,graduate school,single,39
23216,F,university,married,37
23217,F,university,married,42
23218,F,high school,married,45
23219,F,university,single,34
23220,F,high school,single,39
23221,F,high school,single,35
23222,F,university,married,41
23223,F,high school,married,42
23224,F,graduate school,married,31
23225,F,graduate school,married,43
23226,F,graduate school,married,37
23227,F,university,married,39
23228,F,high school,married,31
23229,F,graduate school,single,32
23230,F,university,single,32
23231,F,graduate school,single,33
23232,F,graduate school,single,33
23233,F,university,single,35
23234,F,university,married,35
23235,F,0,married,35
23236,F,university,married,41
23237,F,university,single,49
23238,F,graduate school,single,42
23239,F,university,married,37
23240,F,graduate school,single,44
23241,F,high school,married,42
23242,F,graduate school,single,37
23243,F,university,married,40
23244,F,high school,married,39
23245,F,graduate school,married,40
23246,F,high school,married,38
23247,F,high school,married,45
23248,F,university,married,33
23249,F,high school,married,36
23250,F,university,married,37
23251,F,university,married,40
23252,F,university,married,45
23253,F,graduate school,married,33
23254,F,university,single,39
23255,F,graduate school,married,43
23256,F,high school,single,40
23257,F,university,single,46
23258,F,university,single,38
23259,F,university,married,36
23260,F,university,married,37
23261,F,graduate school,married,39
23262,F,university,single,39
23263,F,graduate school,single,44
23264,F,university,single,37
23265,F,graduate school,single,37
23266,F,graduate school,married,42
23267,F,university,married,39
23268,F,university,single,40
23269,F,university,married,36
23270,F,university,married,35
23271,F,high school,single,37
23272,F,others,married,49
23273,F,university,married,49
23274,F,university,single,46
23275,F,high school,married,42
23276,F,graduate school,single,44
